date,startup,vertical,subvertical,city,investors,rounds,amount
2017-06-26,HUG Innovations,Technology,Gesture based\\xc2\\xa0 Smartwatch manufacturer,Hyderabad,Venkat Vallabhaneni,Private Equity,41.25
2017-06-26,HUG Innovations,Technology,Gesture based\\xc2\\xa0 Smartwatch manufacturer,Hyderabad,Rajeev Menon,Private Equity,41.25
2017-06-26,V Resorts,Consumer Internet,Holiday & Vacation resort aggregator,Noida,Seedfund,Private Equity,33.0
2017-06-26,V Resorts,Consumer Internet,Holiday & Vacation resort aggregator,Noida,Rb International,Private Equity,33.0
2017-06-27,Stashfin,Consumer Internet,Personal Finance App,New Delhi,Snow Leopard Ventures,Private Equity,41.25
2017-06-27,Stashfin,Consumer Internet,Personal Finance App,New Delhi,Alto Partners,Private Equity,41.25
2017-06-27,Formcept,Consumer Internet,Unified Data Analysis platform,Bangalore,Gujarat Venture Finance Ltd,Private Equity,0.0
2017-06-27,Spares Hub,eCommerce,Automobile parts marketplace,Pune,Anthil Ventures,Seed Funding,2.56575
2017-06-27,Spares Hub,eCommerce,Automobile parts marketplace,Pune,Esvee Technologies Inc,Seed Funding,2.56575
2017-06-27,Spares Hub,eCommerce,Automobile parts marketplace,Pune,Inc95 Consulting,Seed Funding,2.56575
2017-06-28,FiTraQ,Consumer Internet,Fitness Centre Discovery Platform,New Delhi,Aparup Sengupta,Seed Funding,0.0
2017-06-28,FiTraQ,Consumer Internet,Fitness Centre Discovery Platform,New Delhi,Devendra Reddy,Seed Funding,0.0
2017-06-28,Rubique,Consumer Internet,Online Marketplace for financial products,Mumbai,Udayan Goyal,Private Equity,24.75
2017-06-28,Niki.ai,Consumer Internet,AI Based Personal Assistant,Bangalore,Sap.Io,Private Equity,16.5
2017-06-28,Niki.ai,Consumer Internet,AI Based Personal Assistant,Bangalore,Unilazer Ventures,Private Equity,16.5
2017-06-29,Fitpass,Consumer Internet,Online Fitness Marketplace,New Delhi,Abhinav Bindra,Private Equity,8.25
2017-06-29,Fitpass,Consumer Internet,Online Fitness Marketplace,New Delhi,Gaurav Marya,Private Equity,8.25
2017-06-29,ZingHR,Technology,"digital employee solutions,",Mumbai,Zeta,Private Equity,0.0
2017-05-01,Ace2three,Consumer Internet,Online Rummy playing Website,Hyderabad,Clairvest Group,Private Equity,608.025
2017-05-02,SMECorner,Consumer Internet,Online Platform for small business loans,Mumbai,Dutch Government Fund,Private Equity,0.0
2017-05-03,Ola,Consumer Internet,Cab Aggregation App,Bangalore,Falcon Edge Capital,Private Equity,862.125
2017-05-03,Ola,Consumer Internet,Cab Aggregation App,Bangalore,\\Xc2\\Xa0 Capital Advisers,Private Equity,862.125
2017-05-04,Healthians,Consumer Internet,Online Diagnostics and wellness platform,New Delhi,Asuka,Private Equity,0.0
2017-05-04,Healthians,Consumer Internet,Online Diagnostics and wellness platform,New Delhi,Beenos,Private Equity,0.0
2017-05-05,HealthMir,Consumer Internet,AI-based health content platform,New Delhi,Nimit Panigrahi,Seed Funding,0.0
2017-05-05,Uactive,Consumer Internet,Health-based social networking & discovery App,Mumbai,Hinduja Family,Seed Funding,0.0
2017-05-05,i-lend,Consumer Internet,Peer-to-peer lending platform,Hyderabad,50K Ventures,Seed Funding,0.0
2017-05-08,YepMe,eCommerce,Private Label Fashion etailer,Gurgaon,Rainbow Digital Services Pvt. Ltd,Private Equity,5.775
2017-05-08,YepMe,eCommerce,Private Label Fashion etailer,Gurgaon,Ilearnfinance Academy Pvt. Ltd.,Private Equity,5.775
2017-05-08,Nightstay,Consumer Internet,Last minute hotel booking mobile app,New Delhi,Indian Angels Network,Seed Funding,0.0
2017-05-08,Devourin,Technology,Restaurant Automation Solution,Pune,Deepak Nathani,Seed Funding,0.0
2017-05-08,CureFit,Technology,Health-Tech Platform,Bangalore,Trifecta Capital Advisors Llp,Private Equity,26.4
2017-05-08,CureFit,Technology,Health-Tech Platform,Bangalore,Prathithi Investment Trust,Private Equity,26.4
2017-05-08,CureFit,Technology,Health-Tech Platform,Bangalore,Gokul Rajaram,Private Equity,26.4
2017-05-08,CureFit,Technology,Health-Tech Platform,Bangalore,Aditya Agarwal,Private Equity,26.4
2017-05-08,CureFit,Technology,Health-Tech Platform,Bangalore,Ruchi Sanghvi,Private Equity,26.4
2017-05-09,Curie Labs,Technology,Energy Analytics startup,New Delhi,Satoshi Studios,Seed Funding,0.4125
2017-05-09,Anchanto,Technology,Ecommerce Fulfilment and Technology Platform,Pune,Luxasia Group,Private Equity,0.0
2017-05-09,Sequretek,Technology,IT Security & Data Management Services,Mumbai,Gvfl,Private Equity,0.0
2017-05-10,Lucideus,Technology,Cyber Security Startup,New Delhi,Vellayan Subbiah,Seed Funding,0.0
2017-05-10,Lucideus,Technology,Cyber Security Startup,New Delhi,Jonathan Boutelle,Seed Funding,0.0
2017-05-10,Lucideus,Technology,Cyber Security Startup,New Delhi,\\Xc2\\Xa0 Rahul Chawla,Seed Funding,0.0
2017-05-10,Lucideus,Technology,Cyber Security Startup,New Delhi,Salil Donde,Seed Funding,0.0
2017-05-10,Lucideus,Technology,Cyber Security Startup,New Delhi,Govind Rajan,Seed Funding,0.0
2017-05-10,Chymera VR,Technology,Advertising Platform for Virtual Reality,Bangalore,Varsha Rao,Seed Funding,0.0
2017-05-10,Chymera VR,Technology,Advertising Platform for Virtual Reality,Bangalore,Surojit Chatterjee,Seed Funding,0.0
2017-05-10,Chymera VR,Technology,Advertising Platform for Virtual Reality,Bangalore,Nirav Choksi,Seed Funding,0.0
2017-05-11,Early Salary,Consumer Internet,Online lending platform,Pune,Dewan Housing Finance Corp,Private Equity,33.0
2017-05-11,Book My Diamond,eCommerce,Diamond B2B eTailer,Mumbai,Chirag Nikunj Sheth,Seed Funding,0.0
2017-05-11,ION Energy,Technology,Clean Tech Startup,Mumbai,Aakrit Vaish,Seed Funding,0.0
2017-05-11,ION Energy,Technology,Clean Tech Startup,Mumbai,Swapan Rajdev,Seed Funding,0.0
2017-05-11,ION Energy,Technology,Clean Tech Startup,Mumbai,Sushill Jiwarajka,Seed Funding,0.0
2017-05-12,Legal Raasta,Consumer Internet,Legal Services to SMEs & Individuals,New Delhi,Impanix Capital,Private Equity,41.25
2017-05-12,Log 9 Materials,Technology,NanoTech product developer,Bangalore,Gems,Seed Funding,0.0
2017-05-12,Remit Guru,Consumer Internet,Digital money transfer platform,Mumbai,Infibeam,Private Equity,3.8445
2017-05-12,Remit Guru,Consumer Internet,Digital money transfer platform,Mumbai,Ccavenue,Private Equity,3.8445
2017-05-15,Zapty,Technology,Project Management tool,Bangalore,Ideaspring Capital,Seed Funding,4.125
2017-05-16,Niki.ai,Technology,AI-based chatbot,Bangalore,Sap,Private Equity,0.0
2017-05-16,Telr,Technology,Online Payment Gateway,Mumbai,Innovations East,Private Equity,24.75
2017-05-18,The Good Life,ECommerce,Online Luxury Tea etailer,Mumbai,Ayesha Takia Azmi,Seed Funding,8.25
2017-05-18,The Good Life,ECommerce,Online Luxury Tea etailer,Mumbai,Abu Farhan Azmi,Seed Funding,8.25
2017-05-18,PumpKart,eCommerce,Online Water Pumps etailer,Chandigarh,Dr. Ritesh Malik,Seed Funding,0.0
2017-05-19,EzCred,Consumer Internet,Consumer Lending Platform,Bangalore,Dheeraj P,Seed Funding,8.25
2017-05-19,EzCred,Consumer Internet,Consumer Lending Platform,Bangalore,Rajesh Yohannan,Seed Funding,8.25
2017-05-19,EzCred,Consumer Internet,Consumer Lending Platform,Bangalore,Akash Garg,Seed Funding,8.25
2017-05-20,YepMe,eCommerce,Private Fashion Brand etailer,New Delhi,Gokaldas Exports Ltd,Private Equity,0.0
2017-05-23,TravelSpice,ECommerce,Travel ECommerce portal,Hyderabad,Eagle10 Ventures,Seed Funding,0.0
2017-05-23,The Print,Consumer Internet,News Portal,New Delhi,Uday Kotak,Seed Funding,0.0
2017-05-23,The Print,Consumer Internet,News Portal,New Delhi,Kiran Mazumdar-Shaw,Seed Funding,0.0
2017-05-23,The Print,Consumer Internet,News Portal,New Delhi,Rajiv C Mody,Seed Funding,0.0
2017-05-25,Aye Finance,Finance,Non-Banking Financial Company,Gurgaon,Blue Orchard,Private Equity,66.0
2017-05-26,WhatsLoan,Consumer Internet,Online Lending mobile app,Bangalore,Lahiri Music\\Xe2\\X80\\X99S Family Office,Seed Funding,0.0
2017-05-29,Nivesh,Consumer Internet,Online MF investment platform,Noida,Pv Sahad,Seed Funding,0.0
2017-05-29,Nivesh,Consumer Internet,Online MF investment platform,Noida,Eep Shroff,Seed Funding,0.0
2017-05-29,Nivesh,Consumer Internet,Online MF investment platform,Noida,Rahul Gupta,Seed Funding,0.0
2017-05-30,Supr Daily,Consumer Internet,Subscription based delivery platform,Mumbai,Soma Capital,Private Equity,12.375
2017-05-30,Supr Daily,Consumer Internet,Subscription based delivery platform,Mumbai,Great Oaks Ventures,Private Equity,12.375
2017-05-30,Supr Daily,Consumer Internet,Subscription based delivery platform,Mumbai,122 West Ventures,Private Equity,12.375
2017-05-30,Swiggy,Consumer Internet,Online food delivery platform,Bangalore,Nasper,Private Equity,660.0
2017-05-31,SastaSundar,eCommerce,Online Pharmacy,Kolkata,Rohto Pharmaceutical,Private Equity,41.25
2017-04-01,Cashe,Consumer Internet,Online & Mobile based Lending platform,Mumbai,Mathew Cyriac,Private Equity,31.35
2017-04-01,Cashe,Consumer Internet,Online & Mobile based Lending platform,Mumbai,Florintree Advisors,Private Equity,31.35
2017-04-03,Healthcare at Home,Healthcare,Home Healthcare Provider,Noida,Quadria Capital Advisors,Private Equity,330.0
2017-04-03,Tyre Express,Technology,Enterprise IoT solutions For Tyre Performance,Mumbai,Rohitash Gupta,Seed Funding,0.0
2017-04-04,WayCool,Food & Beverage,Fresh-Produce Distribution Platform,Chennai,Aspada,Private Equity,22.275
2017-04-04,Whatfix,Technology,Interactive Tech-Support Guides,Bangalore,Powerhouse Ventures,Private Equity,30.4425
2017-04-04,Whatfix,Technology,Interactive Tech-Support Guides,Bangalore,Vispi Daver,Private Equity,30.4425
2017-04-04,Trukky,Consumer Internet,Online Truck Aggregator & Booking platform,Ahmedabad,Keyur Joshi,Seed Funding,4.125
2017-04-04,Trukky,Consumer Internet,Online Truck Aggregator & Booking platform,Ahmedabad,Pavan Bakeri,Seed Funding,4.125
2017-04-04,Konsult App,Consumer Internet,App based Doctor Consulting platform,New Delhi,Koen Bouwers,Seed Funding,4.125
2017-04-04,Konsult App,Consumer Internet,App based Doctor Consulting platform,New Delhi,Lomesh Agarwal,Seed Funding,4.125
2017-04-04,Konsult App,Consumer Internet,App based Doctor Consulting platform,New Delhi,Jeroen Mensen,Seed Funding,4.125
2017-04-04,Konsult App,Consumer Internet,App based Doctor Consulting platform,New Delhi,Pablo Van Den Bosch,Seed Funding,4.125
2017-04-05,Credit Sudhaar,Consumer Internet,Credit Score Improvement platform,Mumbai,Deepak Kulkarni,Seed Funding,0.0
2017-04-05,Credit Sudhaar,Consumer Internet,Credit Score Improvement platform,Mumbai,Eep Pangal,Seed Funding,0.0
2017-04-05,Fingerlix,Consumer Internet,Food Delivery Platform,Mumbai,Zephyr Peacock India,Private Equity,24.75
2017-04-05,DataWeave,Technology,Business Intelligence Solutions,Bangalore,Freakout Group,Private Equity,0.0
2017-04-05,DataWeave,Technology,Business Intelligence Solutions,Bangalore,Herb Madan,Private Equity,0.0
2017-04-06,Medwell Ventures,Healthcare,Home-Based Healthcare provider,Bangalore,Mahindra Partners,Private Equity,173.25
2017-04-06,Medwell Ventures,Healthcare,Home-Based Healthcare provider,Bangalore,F-Prime Capital Partners,Private Equity,173.25
2017-04-07,Twenty Two Motors,Technology,Smart Scooter manufacturer,Gurgaon,Ishwar Singh,Seed Funding,0.0
2017-04-07,Twenty Two Motors,Technology,Smart Scooter manufacturer,Gurgaon,Farhaan Shabbir,Seed Funding,0.0
2017-04-08,WonderChef,eCommerce,Online marketplace for kitchen products,Mumbai,Labruyere Eberl\\Xc3\\Xa9,Private Equity,0.0
2017-04-08,FastFox,Consumer Internet,Online rental discovery platform,Gurgaon,Cyberagent Ventures,Private Equity,37.95
2017-04-08,FastFox,Consumer Internet,Online rental discovery platform,Gurgaon,Imj Investment Partners,Private Equity,37.95
2017-04-10,Omnify,Technology,SaaS platform for SMEs,Bangalore,L.D Sharma,Seed Funding,1.2375
2017-04-10,Omnify,Technology,SaaS platform for SMEs,Bangalore,Saurabh Arora,Seed Funding,1.2375
2017-04-10,Capital Float,Consumer Internet,Online Lending Platform for SME,Bangalore,Mahindra Financial Services,Private Equity,18.975
2017-04-11,Ninjacart,eCommerce,B2B agri-marketing platform,Bangalore,Mistletoe,Private Equity,45.375
2017-04-11,MergerWare,Technology,Software solutions for M&As,Bangalore,Philippe Bouchet,Seed Funding,0.825
2017-04-11,Sports Flashes,Consumer Internet,Online Sports portal & Mobile app,New Delhi,Sushil Kumar,Seed Funding,0.0
2017-04-11,Sports Flashes,Consumer Internet,Online Sports portal & Mobile app,New Delhi,Eep Singh,Seed Funding,0.0
2017-04-12,Clovia,eCommerce,Online lingerie & Sleepwear etailer,New Delhi,Ivycap Ventures Advisors,Private Equity,33.0
2017-04-12,Clovia,eCommerce,Online lingerie & Sleepwear etailer,New Delhi,Ravi Dhariwal,Private Equity,33.0
2017-04-12,Emiza,Logistics,Third Party Logistics provider,Mumbai,Nishant Rao,Private Equity,37.125
2017-04-12,Emiza,Logistics,Third Party Logistics provider,Mumbai,Dileep Nath,Private Equity,37.125
2017-04-12,HackerEarth,Consumer Internet,Online Skill Assessment Platform,Bangalore,Dhi Group Inc,Private Equity,37.125
2017-04-12,HackerEarth,Consumer Internet,Online Skill Assessment Platform,Bangalore,Bizreach,Private Equity,37.125
2017-04-12,Squadrun,Technology,Software-As-a-Service Platform,Noida,Contrarian Capital,Private Equity,17.325
2017-04-12,Squadrun,Technology,Software-As-a-Service Platform,Noida,Abstract Ventures,Private Equity,17.325
2017-04-12,Tinmen,Consumer Internet,Food Delivery Platform,Hyderabad,R Ramaraj,Seed Funding,0.0
2017-04-13,WeAreHolidays,Consumer Internet,Travel Packages & Planner marketplace,Gurgaon,Urrshila Kerkar,Private Equity,63.525
2017-04-14,Ola Cabs,Consumer Internet,Cab Aggregator App,Bangalore,Simi Pacific Pte,Private Equity,2145.0
2017-04-15,Myly,Consumer Internet,Mobile App for Schools,Jaipur,Mall Industries Development Bank Of India,Seed Funding,2.5575
2017-04-17,CrediHealth,Consumer Internet,Online Medical Assistance platform,Gurgaon,Tolaram Inc,Private Equity,12.375
2017-04-17,CrediHealth,Consumer Internet,Online Medical Assistance platform,Gurgaon,Mountain Pine Capital,Private Equity,12.375
2017-04-17,Navia Life Care,Technology,Health Technology platform,New Delhi,Benori Ventures Llp,Seed Funding,0.0
2017-04-17,Raw Pressery,Food & Beverages,Raw Pressed Juices manufacturer,Mumbai,Jacqueline Fern,Seed Funding,0.0
2017-04-17,Raw Pressery,Food & Beverages,Raw Pressed Juices manufacturer,Mumbai,Ez,Seed Funding,0.0
2017-04-17,Snackible,Food & Beverages,Healthy Snacks manufacturer,Mumbai,Nibhrant Shah,Seed Funding,1.44375
2017-04-17,Snackible,Food & Beverages,Healthy Snacks manufacturer,Mumbai,Bir Singh,Seed Funding,1.44375
2017-04-17,Snackible,Food & Beverages,Healthy Snacks manufacturer,Mumbai,Anirudh Sheth,Seed Funding,1.44375
2017-04-17,Snackible,Food & Beverages,Healthy Snacks manufacturer,Mumbai,Pratik Singhi,Seed Funding,1.44375
2017-04-17,Snackible,Food & Beverages,Healthy Snacks manufacturer,Mumbai,Vikram Mehta,Seed Funding,1.44375
2017-04-17,Snackible,Food & Beverages,Healthy Snacks manufacturer,Mumbai,Murali Nair,Seed Funding,1.44375
2017-04-17,Be U Salons,Consumer Internet,Online Salon discovery & Booking Services,New Delhi,Gaurav Kachru,Seed Funding,5.115
2017-04-17,Be U Salons,Consumer Internet,Online Salon discovery & Booking Services,New Delhi,Sundeep Singh Sahni,Seed Funding,5.115
2017-04-17,Be U Salons,Consumer Internet,Online Salon discovery & Booking Services,New Delhi,Jatin Aneja,Seed Funding,5.115
2017-04-17,Be U Salons,Consumer Internet,Online Salon discovery & Booking Services,New Delhi,Arun Malhotra,Seed Funding,5.115
2017-04-18,Innefu Security Consulting,Technology,Cyber Security solutions using AI,New Delhi,Indianivesh Venture Capital Fund,Private Equity,16.5
2017-04-20,HolaChef,Consumer Internet,Online Food Delivery,Mumbai,Sidbi Venture Capital Ltd,Private Equity,24.75
2017-04-20,Wooplr,eCommerce,Social Commerce\\xc2\\xa0 Fashion platform,Bangalore,Ankit Nagori,Private Equity,0.0
2017-04-21,Video Ken,Consumer Internet,Video Based Collaborative Learning,Bangalore,Ravi Garikipati,Seed Funding,8.25
2017-04-21,Video Ken,Consumer Internet,Video Based Collaborative Learning,Bangalore,Surot Chatterjee,Seed Funding,8.25
2017-04-21,Video Ken,Consumer Internet,Video Based Collaborative Learning,Bangalore,Ashish Agrawal,Seed Funding,8.25
2017-04-21,Video Ken,Consumer Internet,Video Based Collaborative Learning,Bangalore,Sashi Reddi,Seed Funding,8.25
2017-04-24,Faasos,Food & Beverage,QSR chain and online food delivery,Pune,Ligthbox Ventures Ii,Private Equity,51.975
2017-04-24,Faasos,Food & Beverage,QSR chain and online food delivery,Pune,Lightbox Expansion Fund,Private Equity,51.975
2017-04-24,Faasos,Food & Beverage,QSR chain and online food delivery,Pune,Runet South Asia,Private Equity,51.975
2017-04-24,Oyo Rooms,Consumer Internet,Branded Budget Hotels Aggregator,Gurgaon,Greenoaks Capital Partners,Private Equity,2062.5
2017-04-24,Toppr,Consumer Internet,Learning mobile app for students,Mumbai,Wgg International,Private Equity,26.4
2017-04-25,The Office Pass,Consumer Internet,CoWorking Spaces booking platform,Gurgaon,Arun Tadanki,Seed Funding,2.02125
2017-04-25,The Office Pass,Consumer Internet,CoWorking Spaces booking platform,Gurgaon,Aditya Verma,Seed Funding,2.02125
2017-04-26,Flytxt,Technology,Customer data analytics software,Mumbai,Dah Beteiligungs Gmbh,Private Equity,90.75
2017-04-26,Howdy Ventures,Consumer Internet,Public and Private Events creation app,Chennai,S. Xavier Britto,Seed Funding,12.375
2017-04-26,ZipGo,Consumer Internet,Bus Pooling services platform,Bangalore,Orios Ventures Partners,Private Equity,0.0
2017-04-26,ZipGo,Consumer Internet,Bus Pooling services platform,Bangalore,Team Builder Ventures,Private Equity,0.0
2017-04-26,ZipGo,Consumer Internet,Bus Pooling services platform,Bangalore,Omidyar Networks,Private Equity,0.0
2017-04-27,Scootsy,Consumer Internet,On-Demand Food Delivery,Mumbai,Agnus Capital,Private Equity,29.7
2017-04-27,Scootsy,Consumer Internet,On-Demand Food Delivery,Mumbai,Khattar Holdings,Private Equity,29.7
2017-04-27,Autobix,Technology,Software Solutions for Auto Dealership,Pune,Gardx International,Seed Funding,0.0
2017-04-28,Mintwalk,Consumer Internet,Financial advisory mobile app,Mumbai,Poshika Financial Ecosystem,Seed Funding,0.0
2017-03-01,Ola,Consumer Internet,App based cab aggregator,Bangalore,Softbank Group Corp,Private Equity,2722.5
2017-03-01,Seenit,Consumer Internet,AI based Fashion Search Portal,Kolkata,Calcutta Angel Network,Seed Funding,0.0
2017-03-01,Seenit,Consumer Internet,AI based Fashion Search Portal,Kolkata,Augment Ventures,Seed Funding,0.0
